2023-08-07 22:48:37,379 [1] INFO  Info - 数据插入成功！
2023-08-24 22:48:03,626 [1] INFO  n2nmc.View.Pagey.Page2 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-24 22:48:10,445 [1] INFO  n2nmc.View.Pagey.Page2 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzxa -k 123456
2023-08-24 22:48:10,447 [1] INFO  n2nmc.View.Pagey.Page2 - 连接成功
2023-08-24 22:48:10,642 [1] INFO  n2nmc.View.Pagey.Page2 - 数据插入成功
2023-08-24 22:48:11,274 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 22:48:11,275 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 22:48:11,275 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 22:48:11,275 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1074] using compression: none.
2023-08-24 22:48:11,276 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1075] using AES cipher.
2023-08-24 22:48:11,287 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 22:48:11,287 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 22:48:11,288 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge_utils.c:483] successfully created resolver thread
2023-08-24 22:48:11,288 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 22:48:11,289 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 22:48:11,330 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:11 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 22:48:12,323 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 22:48:12,356 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.16.249.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 22:48:12,356 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:12 [edge.c:1214] created local tap device IP: 172.16.249.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 22:48:12,356 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:12 [edge.c:1307] edge started
2023-08-24 22:48:12,363 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:12 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 22:48:12,441 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 22:48:12 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 22:48:13,047 [1] INFO  N2Nmc.View.room - [{"_tag": "v3Yj", "_type": "row", "community": "wlzxa", "ip4addr": "172.16.249.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:48581", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692888485}]
2023-08-24 22:48:16,111 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {1} 个
2023-08-24 22:48:16,119 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 22:48:16,124 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 16752
2023-08-24 22:48:17,504 [15] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 22:48:17,508 [15] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:48:18,976 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 22:48:21,644 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 22:48:21,650 [1] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-25 23:39:50,418 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:39:50,460 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,461 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:39:50,462 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:40:19,029 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:40:19,029 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:40:19,052 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:40:19,053 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:46:26,705 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzxxx, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan4, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wzhf, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: swsaw, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: wwwwwwww, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qertyuiop, p: 
2023-08-25 23:46:26,706 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:46:26,707 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-25 23:46:26,707 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:46:26,707 [1] INFO  n2nmc.View.Pagey.Page1 - user: kjsssssssss, p: 
2023-08-25 23:46:42,132 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-25 23:46:42,134 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-25 23:46:42,134 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-25 23:46:42,135 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1074] using compression: none.
2023-08-25 23:46:42,135 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1075] using AES cipher.
2023-08-25 23:46:42,136 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-25 23:46:42,137 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-25 23:46:42,137 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge_utils.c:483] successfully created resolver thread
2023-08-25 23:46:42,138 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1105] automatically assign IP address by supernode
2023-08-25 23:46:42,138 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-25 23:46:42,189 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:42 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-25 23:46:43,690 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-25 23:46:43,727 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.27.100.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-25 23:46:43,728 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:43 [edge.c:1214] created local tap device IP: 172.27.100.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-25 23:46:43,728 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:43 [edge.c:1307] edge started
2023-08-25 23:46:43,735 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:43 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-25 23:46:43,783 [1] INFO  n2nmc.View.Pagey.Page3 - 25/Aug/2023 23:46:43 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-25 23:46:44,462 [1] INFO  N2Nmc.View.room - [{"_tag": "RPlK", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978380}, {"_tag": "RPlK", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978395}]
2023-08-25 23:48:46,706 [1] INFO  N2Nmc.View.room - [{"_tag": "MPNa", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978508}, {"_tag": "MPNa", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978504}]
2023-08-25 23:48:47,190 [1] INFO  N2Nmc.View.room - [{"_tag": "W0Z1", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978508}, {"_tag": "W0Z1", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978504}]
2023-08-25 23:48:47,360 [1] INFO  N2Nmc.View.room - [{"_tag": "NITl", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978508}, {"_tag": "NITl", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978504}]
2023-08-25 23:48:47,549 [1] INFO  N2Nmc.View.room - [{"_tag": "7GdW", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978508}, {"_tag": "7GdW", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978504}]
2023-08-25 23:48:47,716 [1] INFO  N2Nmc.View.room - [{"_tag": "w79D", "_type": "row", "community": "King", "ip4addr": "172.27.100.179/24", "purgeable": 0, "macaddr": "00:FF:59:DD:33:4F", "sockaddr": "117.188.31.17:34320", "proto": "UDP", "desc": "ZD-PC", "last_seen": 1692978508}, {"_tag": "w79D", "_type": "row", "community": "King", "ip4addr": "172.27.100.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:47320", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692978504}]
